[1/1430, 2733.58765402040]
[219/1430, -658.923781815184]
[223/1430, -142.382947660755]
[227/1430, 872.184346971799]
[229/1430, -147.996200380711]
[233/1430, -217.471179794449]
[237/1430, -194.328217099650]
[239/1430, 502.242993410300]
[241/1430, -674.694633015467]
[243/1430, -465.815286640043]
[249/1430, -314.568447475282]
[251/1430, -34.7309130541854]
[257/1430, -357.445405699600]
[259/1430, 65.0937757660532]
[261/1430, -113.565712628608]
[263/1430, 732.262581003608]
[267/1430, -23.2196223065785]
[269/1430, -641.168410353560]
[271/1430, 15.4838478237001]
[277/1430, 161.023832297838]
[279/1430, -1067.68675684356]
[281/1430, -324.806337164203]
[283/1430, -238.355517599841]
[287/1430, 277.799816714124]
[289/1430, -143.300027138059]
[291/1430, 97.8484742299753]
[293/1430, 195.399208387272]
[301/1430, -1396.13203143595]
[303/1430, 160.844946351393]
[307/1430, -356.382659939042]
[309/1430, 351.189628333088]
[311/1430, 179.440903749234]
[313/1430, -265.106645814579]
[317/1430, 258.555078642474]
[321/1430, -967.248502149673]
[323/1430, 321.457823800527]
[327/1430, 331.925422164378]
[329/1430, 15.3025072542227]
[331/1430, -127.571059159176]
[333/1430, -804.550727297663]
[337/1430, -430.334269687197]
[339/1430, -5.87803834863740]
[343/1430, -91.0423444688038]
[347/1430, 119.780883777722]
[349/1430, 75.5221588303916]
[353/1430, 96.2324789652663]
[357/1430, -893.507656104291]
[359/1430, 536.227824850396]
[361/1430, 211.873689269263]
[367/1430, 637.173232515494]
[369/1430, -1170.51839578601]
[371/1430, 93.9855444280197]
[373/1430, -1308.02521030512]
[379/1430, 12.2460337613660]
[381/1430, -407.270143697641]
[383/1430, -293.828237369355]
[387/1430, 253.245403418133]
[389/1430, -333.838433923166]
[391/1430, -72.6125620400564]
[393/1430, -78.4759668008573]
[397/1430, -19.4904242316707]
[399/1430, -269.867753943848]
[401/1430, -403.035689479649]
[409/1430, 541.801427187617]
[411/1430, 140.871928829264]
[413/1430, 209.251851955331]
[417/1430, -487.246891745897]
[419/1430, 75.4256555696155]
[421/1430, 205.984675690076]
[423/1430, 10.1098680313216]
[427/1430, -118.611610102594]
[431/1430, 212.468988495646]
[433/1430, -168.368187102596]
[437/1430, 396.088428697773]
[439/1430, 143.854945938771]
[441/1430, 75.9829081643251]
[443/1430, 43.9388310948320]
[447/1430, 577.548783019212]
[449/1430, 199.785860166362]
[453/1430, -98.2227390674206]
[457/1430, -700.290038779471]
[459/1430, -772.048113686413]
[461/1430, 52.2860768027397]
[463/1430, -12.2488421883209]
[467/1430, 226.364754816053]
[469/1430, -258.087629811061]
[471/1430, -82.4831646739559]
[477/1430, 2234.34677288670]
[479/1430, 318.045031011353]
[483/1430, 138.060719714376]
[487/1430, 234.616702512423]
[489/1430, -75.5655834883572]
[491/1430, -119.102841595605]
[493/1430, -134.418250782847]
[497/1430, -111.778821935199]
[499/1430, -9.14073631980810]
[501/1430, 119.436308146059]
[503/1430, -72.1589490156312]
[509/1430, 890.602400701635]
[511/1430, 407.491944780734]
[513/1430, -336.852648962021]
[519/1430, 235.327597356672]
[521/1430, -508.461329634772]
[523/1430, -54.5581104550983]
[527/1430, 391.706193237134]
[529/1430, 109.050867730688]
[531/1430, -106.115642907715]
[537/1430, -158.377617513473]
[541/1430, -286.053274289360]
[543/1430, -175.583643555010]
[547/1430, 454.309253550290]
[549/1430, -189.351959522655]
[551/1430, -598.889402216816]
[553/1430, 33.6089633327257]
[557/1430, -247.261736533565]
[563/1430, 546.285003960230]
[567/1430, 86.7645380200943]
[569/1430, -455.115756206768]
[571/1430, -231.042114145084]
[573/1430, 508.626847773775]
[577/1430, -888.359283516778]
[579/1430, -48.4797669457215]
[581/1430, 432.767346742433]
[587/1430, 34.2262254500526]
[589/1430, 225.862568137003]
[591/1430, 241.603789541805]
[593/1430, 90.1790462000208]
[597/1430, 689.447645321819]
[599/1430, 137.675637004497]
[601/1430, -835.656170009510]
[603/1430, -737.864321906313]
[607/1430, 114.090274833832]
[609/1430, -271.031346482313]
[613/1430, 1849.13843083063]
[617/1430, -355.451085727687]
[619/1430, 208.801266969734]
[621/1430, 311.241528272397]
[623/1430, -40.4361888332897]
[629/1430, -365.669326265222]
[631/1430, -56.7174929561814]
[633/1430, 202.071680666940]
[639/1430, 80.8495524083801]
[641/1430, -1209.06979456048]
[643/1430, 47.2840751307678]
[647/1430, -81.9721181892927]
[651/1430, 213.002181414537]
[653/1430, -420.560748729350]
[657/1430, -1106.17298696044]
[659/1430, 5.97330810107585]
[661/1430, 204.190238667002]
[667/1430, 95.9709396377275]
[669/1430, -437.153207028548]
[673/1430, 1443.65983822250]
[677/1430, -459.470742103794]
[679/1430, 512.411512919743]
[681/1430, 1346.22004044849]
[683/1430, 827.932219227899]
[687/1430, 187.887123083807]
[691/1430, -518.812458025310]
[697/1430, -74.7779436476351]
[699/1430, -106.926493241357]
[701/1430, 927.146841205356]
[703/1430, 87.0958872390843]
[707/1430, -90.3532498016856]
[709/1430, 488.778514280325]
[711/1430, -615.524213935375]
[713/1430, -268.094672507079]
[717/1430, 268.094672507079]
[719/1430, 615.524213935375]
[721/1430, -488.778514280325]
[723/1430, 90.3532498016856]
[727/1430, -87.0958872390843]
[729/1430, -927.146841205356]
[731/1430, 106.926493241357]
[733/1430, 74.7779436476351]
[739/1430, 518.812458025310]
[743/1430, -187.887123083807]
[747/1430, -827.932219227899]
[749/1430, -1346.22004044849]
[751/1430, -512.411512919743]
[753/1430, 459.470742103794]
[757/1430, -1443.65983822250]
[761/1430, 437.153207028548]
[763/1430, -95.9709396377275]
[769/1430, -204.190238667002]
[771/1430, -5.97330810107585]
[773/1430, 1106.17298696044]
[777/1430, 420.560748729350]
[779/1430, -213.002181414537]
[783/1430, 81.9721181892927]
[787/1430, -47.2840751307678]
[789/1430, 1209.06979456048]
[791/1430, -80.8495524083801]
[797/1430, -202.071680666940]
[799/1430, 56.7174929561814]
[801/1430, 365.669326265222]
[807/1430, 40.4361888332897]
[809/1430, -311.241528272397]
[811/1430, -208.801266969734]
[813/1430, 355.451085727687]
[817/1430, -1849.13843083063]
[821/1430, 271.031346482313]
[823/1430, -114.090274833832]
[827/1430, 737.864321906313]
[829/1430, 835.656170009510]
[831/1430, -137.675637004497]
[833/1430, -689.447645321819]
[837/1430, -90.1790462000208]
[839/1430, -241.603789541805]
[841/1430, -225.862568137003]
[843/1430, -34.2262254500526]
[849/1430, -432.767346742433]
[851/1430, 48.4797669457215]
[853/1430, 888.359283516778]
[857/1430, -508.626847773775]
[859/1430, 231.042114145084]
[861/1430, 455.115756206768]
[863/1430, -86.7645380200943]
[867/1430, -546.285003960230]
[873/1430, 247.261736533565]
[877/1430, -33.6089633327257]
[879/1430, 598.889402216816]
[881/1430, 189.351959522655]
[883/1430, -454.309253550290]
[887/1430, 175.583643555010]
[889/1430, 286.053274289360]
[893/1430, 158.377617513473]
[899/1430, 106.115642907715]
[901/1430, -109.050867730688]
[903/1430, -391.706193237134]
[907/1430, 54.5581104550983]
[909/1430, 508.461329634772]
[911/1430, -235.327597356672]
[917/1430, 336.852648962021]
[919/1430, -407.491944780734]
[921/1430, -890.602400701635]
[927/1430, 72.1589490156312]
[929/1430, -119.436308146059]
[931/1430, 9.14073631980810]
[933/1430, 111.778821935199]
[937/1430, 134.418250782847]
[939/1430, 119.102841595605]
[941/1430, 75.5655834883572]
[943/1430, -234.616702512423]
[947/1430, -138.060719714376]
[951/1430, -318.045031011353]
[953/1430, -2234.34677288670]
[959/1430, 82.4831646739559]
[961/1430, 258.087629811061]
[963/1430, -226.364754816053]
[967/1430, 12.2488421883209]
[969/1430, -52.2860768027397]
[971/1430, 772.048113686413]
[973/1430, 700.290038779471]
[977/1430, 98.2227390674206]
[981/1430, -199.785860166362]
[983/1430, -577.548783019212]
[987/1430, -43.9388310948320]
[989/1430, -75.9829081643251]
[991/1430, -143.854945938771]
[993/1430, -396.088428697773]
[997/1430, 168.368187102596]
[999/1430, -212.468988495646]
[1003/1430, 118.611610102594]
[1007/1430, -10.1098680313216]
[1009/1430, -205.984675690076]
[1011/1430, -75.4256555696155]
[1013/1430, 487.246891745897]
[1017/1430, -209.251851955331]
[1019/1430, -140.871928829264]
[1021/1430, -541.801427187617]
[1029/1430, 403.035689479649]
[1031/1430, 269.867753943848]
[1033/1430, 19.4904242316707]
[1037/1430, 78.4759668008573]
[1039/1430, 72.6125620400564]
[1041/1430, 333.838433923166]
[1043/1430, -253.245403418133]
[1047/1430, 293.828237369355]
[1049/1430, 407.270143697641]
[1051/1430, -12.2460337613660]
[1057/1430, 1308.02521030512]
[1059/1430, -93.9855444280197]
[1061/1430, 1170.51839578601]
[1063/1430, -637.173232515494]
[1069/1430, -211.873689269263]
[1071/1430, -536.227824850396]
[1073/1430, 893.507656104291]
[1077/1430, -96.2324789652663]
[1081/1430, -75.5221588303916]
[1083/1430, -119.780883777722]
[1087/1430, 91.0423444688038]
[1091/1430, 5.87803834863740]
[1093/1430, 430.334269687197]
[1097/1430, 804.550727297663]
[1099/1430, 127.571059159176]
[1101/1430, -15.3025072542227]
[1103/1430, -331.925422164378]
[1107/1430, -321.457823800527]
[1109/1430, 967.248502149673]
[1113/1430, -258.555078642474]
[1117/1430, 265.106645814579]
[1119/1430, -179.440903749234]
[1121/1430, -351.189628333088]
[1123/1430, 356.382659939042]
[1127/1430, -160.844946351393]
[1129/1430, 1396.13203143595]
[1137/1430, -195.399208387272]
[1139/1430, -97.8484742299753]
[1141/1430, 143.300027138059]
[1143/1430, -277.799816714124]
[1147/1430, 238.355517599841]
[1149/1430, 324.806337164203]
[1151/1430, 1067.68675684356]
[1153/1430, -161.023832297838]
[1159/1430, -15.4838478237001]
[1161/1430, 641.168410353560]
[1163/1430, 23.2196223065785]
[1167/1430, -732.262581003608]
[1169/1430, 113.565712628608]
[1171/1430, -65.0937757660532]
[1173/1430, 357.445405699600]
[1179/1430, 34.7309130541854]
[1181/1430, 314.568447475282]
[1187/1430, 465.815286640043]
[1189/1430, 674.694633015467]
[1191/1430, -502.242993410300]
[1193/1430, 194.328217099650]
[1197/1430, 217.471179794449]
[1201/1430, 147.996200380711]
[1203/1430, -872.184346971799]
[1207/1430, 142.382947660755]
[1211/1430, 658.923781815184]
[1213/1430, 278.187611729157]
[1217/1430, -998.282116804186]
[1219/1430, -886.457399327048]
[1223/1430, -266.805849566813]
[1227/1430, -118.648866854074]
[1229/1430, 348.600917072415]
[1231/1430, -232.428486982672]
[1233/1430, 12.3258064113560]
[1237/1430, 487.073024977807]
[1239/1430, -133.541833295156]
[1241/1430, 119.988392668634]
[1247/1430, -55.9955922286626]
[1249/1430, 738.752832658908]
[1251/1430, -739.305394373018]
[1253/1430, 282.996590077069]
[1257/1430, -116.606101689831]
[1259/1430, -185.969208830104]
[1263/1430, 540.062716005411]
[1267/1430, 389.512146431506]
[1269/1430, -522.516346419670]
[1271/1430, -1739.00650539724]
[1273/1430, 172.402615480714]
[1277/1430, 388.106212818662]
[1279/1430, -525.867711029201]
[1281/1430, -337.755451712171]
[1283/1430, 628.422425253165]
[1289/1430, -800.221544057883]
[1291/1430, 245.086687661426]
[1293/1430, 446.115814219134]
[1297/1430, 1025.63034849086]
[1299/1430, -614.736826402561]
[1301/1430, 160.528416337517]
[1303/1430, 34.7772534965931]
[1307/1430, 690.301229332380]
[1311/1430, 640.249902037239]
[1317/1430, -301.020727397836]
[1319/1430, 311.125677153925]
[1321/1430, 65.3678786154904]
[1323/1430, 519.502715153919]
[1327/1430, -40.0802156103291]
[1329/1430, 266.296057851747]
[1333/1430, -54.3290931207213]
[1337/1430, 580.875760397403]
[1341/1430, 423.211509353202]
[1343/1430, -298.041258549665]
[1347/1430, -27.5129287466926]
[1349/1430, -68.3438673714620]
[1351/1430, 481.557053665439]
[1357/1430, 158.514957600438]
[1359/1430, -499.483535151766]
[1361/1430, -37.7861539282289]
[1363/1430, 264.211264983097]
[1367/1430, -336.158097867112]
[1369/1430, -409.372052033278]
[1371/1430, -154.972520983195]
[1373/1430, 115.868812559990]
[1377/1430, -1259.49296062247]
[1379/1430, 436.227831939645]
[1381/1430, 215.003044328312]
[1383/1430, -399.712413245619]
[1387/1430, 542.250115081033]
[1389/1430, 149.947213799350]
[1393/1430, -182.137588347429]
[1399/1430, 234.740769113611]
[1401/1430, -126.679629763324]
[1403/1430, -989.089675946865]
[1407/1430, 183.433189069044]
[1409/1430, 195.459664711348]
[1411/1430, 194.718093814693]
[1413/1430, 129.456008552081]
[1421/1430, -671.028938646939]
[1423/1430, -228.195327537198]
[1427/1430, -836.240660789492]
[1429/1430, -2733.58765402040]
