[1/1597, 3108.93511066756]
[148/1597, 168.836036811090]
[149/1597, -251.832656390458]
[150/1597, 566.778307230948]
[151/1597, -1.98666175830792]
[152/1597, -603.822122446480]
[153/1597, -549.449460650104]
[154/1597, 353.677967824573]
[155/1597, -268.060510253067]
[156/1597, 103.158614621502]
[157/1597, -79.9007099365956]
[158/1597, 4.43008596511726]
[159/1597, -172.343614805996]
[160/1597, 362.143896074194]
[161/1597, 97.4668277853259]
[162/1597, -956.643494399115]
[163/1597, 408.714907684196]
[164/1597, -49.4761941769418]
[165/1597, -435.978762831279]
[166/1597, 367.514796559076]
[167/1597, -602.799239622564]
[168/1597, -629.592729224598]
[169/1597, 520.143204119845]
[170/1597, -211.277467760727]
[171/1597, -184.703776196849]
[172/1597, 1008.52331523496]
[173/1597, -706.205250487326]
[174/1597, 5.30760229060112]
[175/1597, -970.099088110834]
[176/1597, 338.336340976059]
[177/1597, -119.825507969860]
[178/1597, 212.639479837148]
[179/1597, 213.751748574266]
[180/1597, 288.736702732723]
[181/1597, 629.795288338097]
[182/1597, 0.0302850213723074]
[183/1597, 829.042522339099]
[184/1597, -202.882838644984]
[185/1597, -99.2375646093636]
[186/1597, 382.778874770405]
[187/1597, -235.537007020824]
[188/1597, 663.258978850156]
[189/1597, 568.693546607996]
[190/1597, 206.951005564358]
[191/1597, -288.893347738414]
[192/1597, 134.646142553669]
[193/1597, -239.110637035156]
[194/1597, -165.957652341514]
[195/1597, -89.6540248837339]
[196/1597, 399.061186328474]
[197/1597, 47.7230960365274]
[198/1597, -107.399276653812]
[199/1597, -529.305052659180]
[200/1597, 603.406145200482]
[201/1597, -49.4928851651293]
[202/1597, 59.1825176724225]
[203/1597, -703.315523812045]
[204/1597, 413.758116249925]
[205/1597, 108.684805328483]
[206/1597, -504.323953980581]
[207/1597, -1094.67032271058]
[208/1597, 67.2573461423498]
[209/1597, -274.966258826311]
[210/1597, -373.786470062512]
[211/1597, -101.845186351685]
[212/1597, 711.496305511281]
[213/1597, 1738.74727822306]
[214/1597, 42.5787179182188]
[215/1597, 1122.93310048454]
[216/1597, -95.3403903525393]
[217/1597, -125.952769979529]
[218/1597, -138.902707302623]
[219/1597, 96.2033815337964]
[220/1597, 436.487662921372]
[221/1597, -78.1293907484110]
[222/1597, -384.339097892026]
[223/1597, -400.144552237717]
[224/1597, -100.211358665512]
[225/1597, 31.0103785685745]
[226/1597, 722.459530650515]
[227/1597, -48.5312291088985]
[228/1597, -2119.80184743178]
[229/1597, -154.901856391138]
[230/1597, -132.224812863988]
[231/1597, -81.9207292074858]
[232/1597, 323.025987102245]
[233/1597, 366.381075839129]
[234/1597, 8.48324312115207]
[235/1597, 83.6138491766172]
[236/1597, -60.2559948366205]
[237/1597, 209.141273831040]
[238/1597, 167.556515694265]
[239/1597, -656.586249473015]
[240/1597, -38.0356772606756]
[241/1597, -281.124844773476]
[242/1597, 1342.55044449166]
[243/1597, -1179.65053308744]
[244/1597, 944.538684467530]
[245/1597, 458.868891497031]
[246/1597, 77.8471725199518]
[247/1597, -143.471802544358]
[248/1597, 123.207522502082]
[249/1597, 513.534350226009]
[250/1597, 218.598297147292]
[251/1597, 28.1750881141465]
[252/1597, -250.598106073243]
[253/1597, 813.940075922957]
[254/1597, -315.749349927850]
[255/1597, 161.133386425539]
[256/1597, -649.506954555743]
[257/1597, 858.226209874604]
[258/1597, -51.1325370943584]
[259/1597, 1277.67551066961]
[260/1597, 1200.07528097275]
[261/1597, 19.2838798446335]
[262/1597, -704.832640963477]
[263/1597, -42.4314163866584]
[264/1597, -264.556049085187]
[265/1597, -595.384586923849]
[266/1597, -2198.35490117166]
[267/1597, 303.314803679991]
[268/1597, -93.5884310923313]
[269/1597, 240.188471177325]
[270/1597, 398.549238977595]
[271/1597, -557.141767394743]
[272/1597, -53.7292840133757]
[273/1597, 741.950484639676]
[274/1597, 522.709823055427]
[275/1597, -108.327058379911]
[276/1597, -264.643792088806]
[277/1597, -195.050901015969]
[278/1597, 464.270818332706]
[279/1597, 572.473997778774]
[280/1597, 589.856356091234]
[281/1597, 250.209325861674]
[282/1597, 476.276667891969]
[283/1597, -898.237655808351]
[284/1597, -75.7337895741112]
[285/1597, -405.113816112456]
[286/1597, -319.109053791472]
[287/1597, 263.189394678302]
[288/1597, 1027.01769369637]
[289/1597, 176.427991185384]
[290/1597, -495.780941971546]
[291/1597, 90.1202961270173]
[292/1597, -131.320702522779]
[293/1597, 44.8138441110409]
[294/1597, -76.0723787637239]
[295/1597, 119.216068363598]
[296/1597, 489.630429419496]
[297/1597, -364.281488366898]
[298/1597, -478.719877546192]
[299/1597, 37.5082391633959]
[300/1597, 158.574374298331]
[301/1597, -482.872626074104]
[302/1597, 191.103949923900]
[303/1597, -133.518999817588]
[304/1597, -17.9609752585127]
[305/1597, 172.146662099853]
[306/1597, -90.3745773476138]
[307/1597, -407.085180219647]
[308/1597, 635.069851348010]
[309/1597, -175.278805158368]
[310/1597, -555.386736461756]
[311/1597, 489.550597476085]
[312/1597, 262.985901254562]
[313/1597, 102.128641572155]
[314/1597, 78.8200094487398]
[315/1597, -458.756434826115]
[316/1597, -169.561985184847]
[317/1597, -85.0952796370530]
[318/1597, -325.081833581837]
[319/1597, -968.964127274574]
[320/1597, 681.203422537358]
[321/1597, -326.672132799945]
[322/1597, 24.8083318011735]
[323/1597, 903.718565038024]
[324/1597, -280.683075169014]
[325/1597, -306.847368180845]
[326/1597, -70.8136283960847]
[327/1597, -447.235565418045]
[328/1597, -282.362568858178]
[329/1597, 481.641759157699]
[330/1597, -5.10681688466098]
[331/1597, -115.314198533433]
[332/1597, -28.9897463656795]
[333/1597, 117.847018884143]
[334/1597, -134.171294963257]
[335/1597, -247.325342184494]
[336/1597, -424.984076872146]
[337/1597, 228.842855730568]
[338/1597, 97.8002700417658]
[339/1597, 119.469097695171]
[340/1597, -584.693524266157]
[341/1597, 329.841477998450]
[342/1597, -505.355744288724]
[343/1597, 179.479415644388]
[344/1597, 338.935689842350]
[345/1597, 314.187438975531]
[346/1597, -1047.58505985831]
[347/1597, -403.824715620153]
[348/1597, -298.059644018827]
[349/1597, -153.065837657892]
[350/1597, -301.566262295500]
[351/1597, 838.337412062191]
[352/1597, 35.4771769340719]
[353/1597, -271.493122891906]
[354/1597, -199.335815971649]
[355/1597, 1995.06846615805]
[356/1597, 173.871868622034]
[357/1597, 292.641940257316]
[358/1597, 80.2306417169830]
[359/1597, -165.724254952298]
[360/1597, -91.6507564600293]
[361/1597, 11.8580349162598]
[362/1597, 932.375996639504]
[363/1597, 1545.05557927478]
[364/1597, 72.4454611052868]
[365/1597, -1313.86451149028]
[366/1597, 1150.79564489134]
[367/1597, -128.408113646929]
[368/1597, -541.311060350016]
[369/1597, -209.324843398957]
[370/1597, 9.18781605344356]
[371/1597, -222.865219408120]
[372/1597, 32.9000006947328]
[373/1597, -112.921318033851]
[374/1597, 119.311137932906]
[375/1597, -418.666262370014]
[376/1597, 40.8646645236539]
[377/1597, 264.578706367208]
[378/1597, 74.6059918029508]
[379/1597, 261.918331251569]
[380/1597, -178.974599065537]
[381/1597, -56.7120414518965]
[382/1597, 93.5775801738116]
[383/1597, -35.5198660219196]
[384/1597, 151.126332081739]
[385/1597, 725.642536861073]
[386/1597, -456.244956875433]
[387/1597, -398.972701061813]
[388/1597, -351.027103393007]
[389/1597, -931.431346928631]
[390/1597, 191.200444370780]
[391/1597, -60.2696415750142]
[392/1597, 730.099699597968]
[393/1597, 104.242843231904]
[394/1597, 220.044415453164]
[395/1597, -222.816241288857]
[396/1597, -472.680526793101]
[397/1597, 391.657936414559]
[398/1597, -291.251149282713]
[399/1597, -2404.67976974845]
[400/1597, 513.622182909564]
[401/1597, 162.822762784577]
[402/1597, -209.266601012578]
[403/1597, 278.957437092434]
[404/1597, -251.047929460985]
[405/1597, -213.493873583911]
[406/1597, -1026.05606034171]
[407/1597, -282.552052638591]
[408/1597, 677.747795604454]
[409/1597, 909.574780286762]
[410/1597, -218.352338539690]
[411/1597, 681.774515368477]
[412/1597, -357.155230660027]
[413/1597, -1055.16683342870]
[414/1597, -1434.46261544042]
[415/1597, 197.690271471965]
[416/1597, -171.647160459320]
[417/1597, 584.642723606606]
[418/1597, -621.689646105332]
[419/1597, 145.972218831052]
[420/1597, -130.724288506547]
[421/1597, -140.813019806414]
[422/1597, -470.407415963506]
[423/1597, 118.852191620631]
[424/1597, 192.715072150775]
[425/1597, -734.176144405604]
[426/1597, 694.258405983138]
[427/1597, -487.146143092535]
[428/1597, 378.559496937226]
[429/1597, -42.5997234862201]
[430/1597, 1461.43970646455]
[431/1597, 280.143538367337]
[432/1597, 157.863306240004]
[433/1597, -32.0370234007745]
[434/1597, 168.430745338772]
[435/1597, -521.400623619194]
[436/1597, 241.533324483437]
[437/1597, 94.2602916306674]
[438/1597, 443.204799401241]
[439/1597, -171.759165350378]
[440/1597, 802.868745576514]
[441/1597, -35.4729582151092]
[442/1597, 39.9131967253114]
[443/1597, -356.467448594252]
[444/1597, 53.5238772218263]
[445/1597, 121.033204798307]
[446/1597, -747.412705938222]
[447/1597, 3.65082081754233]
[448/1597, -265.797028945902]
[449/1597, 172.121284455277]
[450/1597, -117.271660339223]
[451/1597, -448.715747224500]
[452/1597, 1092.32815003078]
[453/1597, 451.035686351612]
[454/1597, 241.051468287333]
[455/1597, -204.994566298120]
[456/1597, -884.475527410396]
[457/1597, -23.6507974960178]
[458/1597, 71.4604467159337]
[459/1597, -68.3792227029981]
[460/1597, -508.965508688475]
[461/1597, 825.545793039610]
[462/1597, -181.296281019469]
[463/1597, 426.720297408670]
[464/1597, 643.994234808767]
[465/1597, 247.692337217339]
[466/1597, 112.969606103002]
[467/1597, -17.6949906092996]
[468/1597, -337.662595403392]
[469/1597, -34.0923104372221]
[470/1597, -113.095112748479]
[471/1597, -422.000403323730]
[472/1597, -108.839852943338]
[473/1597, 158.465155104617]
[474/1597, 419.422369723263]
[475/1597, -457.820420908373]
[476/1597, -184.665121407472]
[477/1597, -309.252527216849]
[478/1597, -204.504338081550]
[479/1597, -1941.87011259435]
[480/1597, 326.875932786434]
[481/1597, -243.131054877685]
[482/1597, -381.839239258057]
[483/1597, 506.268712392817]
[484/1597, 496.516894406041]
[485/1597, -152.441882761007]
[486/1597, -1522.60838566078]
[487/1597, 217.284596056035]
[488/1597, 1295.50503345062]
[489/1597, -326.241092051871]
[490/1597, 836.671531541210]
[491/1597, -484.272408051803]
[492/1597, -389.571180538951]
[493/1597, 80.2543745239972]
[494/1597, 52.6218632867857]
[495/1597, 157.773952479761]
[496/1597, 332.760745746227]
[497/1597, 63.5006129304244]
[498/1597, 811.397920198819]
[499/1597, -1707.14819064515]
[500/1597, 469.866161140031]
[501/1597, -1125.52479902126]
[502/1597, 350.638909119905]
[503/1597, 680.081401468813]
[504/1597, 236.424847771779]
[505/1597, 216.868117817171]
[506/1597, 215.120963209140]
[507/1597, 1013.75488391433]
[508/1597, -232.056585868253]
[509/1597, -364.266490622000]
[510/1597, 197.654288013035]
[511/1597, -1487.89115363767]
[512/1597, -169.003280293418]
[513/1597, -279.438396692829]
[514/1597, 252.853515356107]
[515/1597, -148.022511502361]
[516/1597, 240.019281683642]
[517/1597, -141.644551160994]
[518/1597, 450.779904294154]
[519/1597, -1263.85951772499]
[520/1597, 409.118452900330]
[521/1597, -651.012625318266]
[522/1597, 197.405180213791]
[523/1597, 507.367392991447]
[524/1597, -1052.39501182950]
[525/1597, -74.4552071734051]
[526/1597, 305.657783453469]
[527/1597, -872.051267232138]
[528/1597, -50.9737474212276]
[529/1597, -719.746280473908]
[530/1597, -262.899179344628]
[531/1597, -661.030192362295]
[532/1597, -2550.90958805848]
[533/1597, 1099.56580550135]
[534/1597, 631.309500561591]
[535/1597, 668.883720313847]
[536/1597, 249.131451205055]
[537/1597, -185.236592542554]
[538/1597, 413.384967716781]
[539/1597, 959.375912617639]
[540/1597, 686.579156116012]
[541/1597, -205.531646639929]
[542/1597, -66.0937331153724]
[543/1597, 1161.80719950016]
[544/1597, 29.1539523971400]
[545/1597, -679.210764704102]
[546/1597, 195.256290070202]
[547/1597, -337.204773142542]
[548/1597, 809.575203154595]
[549/1597, 1369.45501218808]
[550/1597, -398.490674451441]
[551/1597, -50.8784522635791]
[552/1597, 154.347560151429]
[553/1597, 162.771914958553]
[554/1597, -86.0430160572691]
[555/1597, 117.503817398017]
[556/1597, 694.093575738694]
[557/1597, -320.421382597556]
[558/1597, 883.209564638957]
[559/1597, 1597.32257102460]
[560/1597, 938.655183495313]
[561/1597, 58.6218039062471]
[562/1597, 30.2525877575172]
[563/1597, 146.447748683405]
[564/1597, 489.428922550940]
[565/1597, -363.699515668798]
[566/1597, -278.818215135165]
[567/1597, -68.3031534606924]
[568/1597, -466.473492667079]
[569/1597, -257.723404377238]
[570/1597, -162.634908346024]
[571/1597, 609.401148720377]
[572/1597, -258.209200681396]
[573/1597, 184.537249329739]
[574/1597, 13.5256501839341]
[575/1597, 565.268464046802]
[576/1597, 344.770022847214]
[577/1597, 133.587515969111]
[578/1597, -187.864977578400]
[579/1597, 7.85227011330124]
[580/1597, -585.173581800556]
[581/1597, 548.612282725415]
[582/1597, 312.478161003921]
[583/1597, -320.643415474173]
[584/1597, 132.050913298091]
[585/1597, 171.987255209097]
[586/1597, 397.099750261462]
[587/1597, -525.083712067666]
[588/1597, -229.298398947966]
[589/1597, 29.5773400268829]
[590/1597, -241.575358834206]
[591/1597, -188.733286207825]
[592/1597, 743.075982372840]
[593/1597, -429.942207536534]
[594/1597, -593.664424557554]
[595/1597, 375.196876603155]
[596/1597, -59.7068644143632]
[597/1597, -815.013946054298]
[598/1597, 272.090502430784]
[599/1597, 2054.51139064733]
[600/1597, -131.324251172777]
[601/1597, -202.925233156435]
[602/1597, -67.1866131985740]
[603/1597, 292.361607741701]
[604/1597, 576.605178955125]
[605/1597, 64.9822550704401]
[606/1597, -361.140431290752]
[607/1597, -402.424551377158]
[608/1597, 419.076527619025]
[609/1597, 73.2164887747865]
[610/1597, -59.7008601653432]
[611/1597, 52.5210007918244]
[612/1597, -177.677616569339]
[613/1597, 775.598317004782]
[614/1597, -314.715163100642]
[615/1597, 645.329995111545]
[616/1597, 984.349375729051]
[617/1597, -1195.83067034632]
[618/1597, 281.443933454289]
[619/1597, 672.544740994933]
[620/1597, -892.565959944843]
[621/1597, -1646.80492564714]
[622/1597, 840.020598618612]
[623/1597, -548.912141284346]
[624/1597, 600.417788125417]
[625/1597, 581.246404992716]
[626/1597, -152.078981145230]
[627/1597, 159.734554883380]
[628/1597, -200.897295373878]
[629/1597, 32.1307085246957]
[630/1597, -774.301848880247]
[631/1597, -64.7773498742659]
[632/1597, -464.759687637443]
[633/1597, -32.4310112678458]
[634/1597, -170.747468865076]
[635/1597, 203.728385617361]
[636/1597, 96.1162402183263]
[637/1597, -664.941577587427]
[638/1597, -197.292700417626]
[639/1597, 2291.98452483063]
[640/1597, 588.690950825352]
[641/1597, 281.567366172139]
[642/1597, -8.09276255068481]
[643/1597, -106.426819993489]
[644/1597, 286.251739322116]
[645/1597, 103.095998595198]
[646/1597, 265.034781580642]
[647/1597, 81.0067744176252]
[648/1597, 139.565441320383]
[649/1597, 20.1598407292555]
[650/1597, 35.3383249443171]
[651/1597, -549.617530103237]
[652/1597, 96.7828923880578]
[653/1597, 347.548642061580]
[654/1597, -756.113516466383]
[655/1597, 2.92574600108317]
[656/1597, 75.0716297605894]
[657/1597, 532.860557567693]
[658/1597, 139.020513886181]
[659/1597, -317.652103532959]
[660/1597, -133.682526507611]
[661/1597, 91.6539586774785]
[662/1597, -461.951462164494]
[663/1597, 334.721751195875]
[664/1597, 96.3193134227969]
[665/1597, 78.3114950428493]
[666/1597, 262.698167604351]
[667/1597, 119.938971609556]
[668/1597, 240.903952569089]
[669/1597, -943.929820187176]
[670/1597, -505.355203987839]
[671/1597, -718.701229201324]
[672/1597, -553.206143607440]
[673/1597, -92.8274069690512]
[674/1597, -188.732399086388]
[675/1597, -243.744810922889]
[676/1597, -200.951119033838]
[677/1597, 829.837822569499]
[678/1597, -30.3277876500092]
[679/1597, 311.143396594782]
[680/1597, -143.700431639385]
[681/1597, -342.966354375937]
[682/1597, -70.9717360691653]
[683/1597, 486.155227802393]
[684/1597, -419.227109050082]
[685/1597, 553.247329077843]
[686/1597, 399.050946170048]
[687/1597, 191.413653278742]
[688/1597, -102.178295571413]
[689/1597, 100.688202311424]
[690/1597, -34.8263059103106]
[691/1597, -770.124548691853]
[692/1597, -1385.74200586754]
[693/1597, -376.283391507519]
[694/1597, 25.6764409504803]
[695/1597, 780.940322978859]
[696/1597, -63.3395954800991]
[697/1597, 432.696912135749]
[698/1597, -228.810694577521]
[699/1597, 202.233716551944]
[700/1597, 148.535595052546]
[701/1597, -108.547491686195]
[702/1597, 234.975627818269]
[703/1597, 133.273704592456]
[704/1597, -295.078783031494]
[705/1597, 201.540427662848]
[706/1597, -237.785837631593]
[707/1597, -500.973066632162]
[708/1597, -323.271557316061]
[709/1597, -5.10092879827499]
[710/1597, 819.763627310417]
[711/1597, 694.641320391012]
[712/1597, 436.788127789714]
[713/1597, 288.006175139834]
[714/1597, -152.835486051183]
[715/1597, 250.636848852315]
[716/1597, 385.650259394141]
[717/1597, -1147.74275244013]
[718/1597, 173.464535334873]
[719/1597, 508.472247271775]
[720/1597, -309.293939727396]
[721/1597, -98.1312944835335]
[722/1597, 307.460941037280]
[723/1597, 226.148032796753]
[724/1597, 271.326612102302]
[725/1597, 16.4985029190137]
[726/1597, 1890.98219025797]
[727/1597, 715.973886331473]
[728/1597, -231.308425989861]
[729/1597, -99.8845336615883]
[730/1597, -479.840659897769]
[731/1597, 75.8983221760229]
[732/1597, 1498.37041178385]
[733/1597, -58.6136097598239]
[734/1597, 249.591389048961]
[735/1597, 73.5138890952899]
[736/1597, -774.264841374981]
[737/1597, -1812.04882628144]
[738/1597, -623.342627419664]
[739/1597, -335.982836442524]
[740/1597, -327.993387828361]
[741/1597, -715.403029945349]
[742/1597, -218.714659016775]
[743/1597, 97.5251545797248]
[744/1597, -316.244440910512]
[745/1597, -461.882523533572]
[746/1597, -274.747054886434]
[747/1597, 1034.04385116062]
[748/1597, 9.88456780567907]
[749/1597, 196.428229113379]
[750/1597, -54.0561409995289]
[751/1597, 168.571814626949]
[752/1597, 154.407614124549]
[753/1597, 80.4748716641410]
[754/1597, -127.315523331021]
[755/1597, 64.9893673443187]
[756/1597, -298.181571666256]
[757/1597, 129.109630241168]
[758/1597, 379.436402716683]
[759/1597, 175.480786024037]
[760/1597, 43.2528216667467]
[761/1597, 162.124926379316]
[762/1597, 218.664704041214]
[763/1597, -869.473980153536]
[764/1597, 416.062180712075]
[765/1597, 313.938568828511]
[766/1597, -292.582975981300]
[767/1597, 141.019819294825]
[768/1597, -148.580953594616]
[769/1597, 532.583513148095]
[770/1597, 1067.55447262065]
[771/1597, 1392.44830559876]
[772/1597, -46.2000108779683]
[773/1597, -58.2789723232112]
[774/1597, -616.085265782724]
[775/1597, -1002.60050918386]
[776/1597, -635.102308261111]
[777/1597, 119.622970476348]
[778/1597, -1280.59361069533]
[779/1597, -1257.55482411185]
[780/1597, 89.6250707957833]
[781/1597, -167.613887435625]
[782/1597, -120.051966930952]
[783/1597, 458.487501178031]
[784/1597, 1052.54376113601]
[785/1597, 310.845416119784]
[786/1597, -188.705421932525]
[787/1597, -43.5043825146625]
[788/1597, 545.127997454480]
[789/1597, 490.573760960961]
[790/1597, -584.052545412758]
[791/1597, -310.346527287057]
[792/1597, -814.721523860326]
[793/1597, 485.653088436713]
[794/1597, -88.6769787875428]
[795/1597, -112.682736632553]
[796/1597, -103.225204857551]
[797/1597, -835.257104406657]
[798/1597, -2756.89828514398]
[799/1597, 2756.89828514398]
[800/1597, 835.257104406657]
[801/1597, 103.225204857551]
[802/1597, 112.682736632553]
[803/1597, 88.6769787875428]
[804/1597, -485.653088436713]
[805/1597, 814.721523860326]
[806/1597, 310.346527287057]
[807/1597, 584.052545412758]
[808/1597, -490.573760960961]
[809/1597, -545.127997454480]
[810/1597, 43.5043825146625]
[811/1597, 188.705421932525]
[812/1597, -310.845416119784]
[813/1597, -1052.54376113601]
[814/1597, -458.487501178031]
[815/1597, 120.051966930952]
[816/1597, 167.613887435625]
[817/1597, -89.6250707957833]
[818/1597, 1257.55482411185]
[819/1597, 1280.59361069533]
[820/1597, -119.622970476348]
[821/1597, 635.102308261111]
[822/1597, 1002.60050918386]
[823/1597, 616.085265782724]
[824/1597, 58.2789723232112]
[825/1597, 46.2000108779683]
[826/1597, -1392.44830559876]
[827/1597, -1067.55447262065]
[828/1597, -532.583513148095]
[829/1597, 148.580953594616]
[830/1597, -141.019819294825]
[831/1597, 292.582975981300]
[832/1597, -313.938568828511]
[833/1597, -416.062180712075]
[834/1597, 869.473980153536]
[835/1597, -218.664704041214]
[836/1597, -162.124926379316]
[837/1597, -43.2528216667467]
[838/1597, -175.480786024037]
[839/1597, -379.436402716683]
[840/1597, -129.109630241168]
[841/1597, 298.181571666256]
[842/1597, -64.9893673443187]
[843/1597, 127.315523331021]
[844/1597, -80.4748716641410]
[845/1597, -154.407614124549]
[846/1597, -168.571814626949]
[847/1597, 54.0561409995289]
[848/1597, -196.428229113379]
[849/1597, -9.88456780567907]
[850/1597, -1034.04385116062]
[851/1597, 274.747054886434]
[852/1597, 461.882523533572]
[853/1597, 316.244440910512]
[854/1597, -97.5251545797248]
[855/1597, 218.714659016775]
[856/1597, 715.403029945349]
[857/1597, 327.993387828361]
[858/1597, 335.982836442524]
[859/1597, 623.342627419664]
[860/1597, 1812.04882628144]
[861/1597, 774.264841374981]
[862/1597, -73.5138890952899]
[863/1597, -249.591389048961]
[864/1597, 58.6136097598239]
[865/1597, -1498.37041178385]
[866/1597, -75.8983221760229]
[867/1597, 479.840659897769]
[868/1597, 99.8845336615883]
[869/1597, 231.308425989861]
[870/1597, -715.973886331473]
[871/1597, -1890.98219025797]
[872/1597, -16.4985029190137]
[873/1597, -271.326612102302]
[874/1597, -226.148032796753]
[875/1597, -307.460941037280]
[876/1597, 98.1312944835335]
[877/1597, 309.293939727396]
[878/1597, -508.472247271775]
[879/1597, -173.464535334873]
[880/1597, 1147.74275244013]
[881/1597, -385.650259394141]
[882/1597, -250.636848852315]
[883/1597, 152.835486051183]
[884/1597, -288.006175139834]
[885/1597, -436.788127789714]
[886/1597, -694.641320391012]
[887/1597, -819.763627310417]
[888/1597, 5.10092879827499]
[889/1597, 323.271557316061]
[890/1597, 500.973066632162]
[891/1597, 237.785837631593]
[892/1597, -201.540427662848]
[893/1597, 295.078783031494]
[894/1597, -133.273704592456]
[895/1597, -234.975627818269]
[896/1597, 108.547491686195]
[897/1597, -148.535595052546]
[898/1597, -202.233716551944]
[899/1597, 228.810694577521]
[900/1597, -432.696912135749]
[901/1597, 63.3395954800991]
[902/1597, -780.940322978859]
[903/1597, -25.6764409504803]
[904/1597, 376.283391507519]
[905/1597, 1385.74200586754]
[906/1597, 770.124548691853]
[907/1597, 34.8263059103106]
[908/1597, -100.688202311424]
[909/1597, 102.178295571413]
[910/1597, -191.413653278742]
[911/1597, -399.050946170048]
[912/1597, -553.247329077843]
[913/1597, 419.227109050082]
[914/1597, -486.155227802393]
