[1/512, 811.551460369981]
[229/512, -55.0168910089842]
[231/512, -8.00993742423108]
[233/512, 46.5976245150405]
[235/512, -161.790531208192]
[237/512, -28.7692052899165]
[239/512, 370.433600733257]
[241/512, 349.517960703562]
[243/512, 162.508408022404]
[245/512, 0.786114371067772]
[247/512, -7.58912275886370]
[249/512, -71.8053813769790]
[251/512, 154.187876044873]
[253/512, 47.1419016229399]
[255/512, -292.969202190631]
[257/512, 292.969202190631]
[259/512, -47.1419016229399]
[261/512, -154.187876044873]
[263/512, 71.8053813769790]
[265/512, 7.58912275886370]
[267/512, -0.786114371067772]
[269/512, -162.508408022404]
[271/512, -349.517960703562]
[273/512, -370.433600733257]
[275/512, 28.7692052899165]
[277/512, 161.790531208192]
[279/512, -46.5976245150405]
[281/512, 8.00993742423108]
[283/512, 55.0168910089842]
[285/512, 31.8380520142839]
[287/512, -13.9745544692378]
[289/512, -25.2484104238616]
[291/512, 50.0561043484367]
[293/512, 139.213428191503]
[295/512, 41.2011674047915]
[297/512, 40.5031883678587]
[299/512, -17.9875690487627]
[301/512, -27.0246129562413]
[303/512, -195.715457461703]
[305/512, -214.954203186150]
[307/512, -550.445520810858]
[309/512, 51.4412432960453]
[311/512, 82.5365537837534]
[313/512, 118.205155873420]
[315/512, -396.977337396574]
[317/512, 320.805121369265]
[319/512, 9.11982005472405]
[321/512, 43.0723953836615]
[323/512, -47.9491874179262]
[325/512, -84.1652614430109]
[327/512, 62.3043645351125]
[329/512, -138.688954149155]
[331/512, 69.0022229123309]
[333/512, -43.3094543914474]
[335/512, -123.976173089848]
[337/512, -141.278874400263]
[339/512, -58.1460640593224]
[341/512, -633.334108891466]
[343/512, 165.194277063377]
[345/512, -22.4963667826201]
[347/512, 19.5943488932036]
[349/512, -94.8925106012201]
[351/512, 14.7799306456080]
[353/512, 3.80627101048520]
[355/512, 148.906762176524]
[357/512, 87.1116392208416]
[359/512, 140.028449265162]
[361/512, -18.4355193976702]
[363/512, -33.5202689818255]
[365/512, 44.2489855446017]
[367/512, -60.4522502874701]
[369/512, -80.7788791087843]
[371/512, -144.192289504119]
[373/512, 1.53150000523086]
[375/512, 125.651614276556]
[377/512, -10.3281252847260]
[379/512, -138.311750931560]
[381/512, -229.041101820265]
[383/512, -26.6597265113056]
[385/512, 153.659801786804]
[387/512, 14.7084442779848]
[389/512, -66.0597419855395]
[391/512, 173.461347910534]
[393/512, 40.8689459686710]
[395/512, 244.341183918787]
[397/512, -47.4015793288754]
[399/512, -25.5484561391201]
[401/512, -46.4788269217333]
[403/512, 28.6800877251966]
[405/512, -154.499366732794]
[407/512, 214.286726094768]
[409/512, -91.8723146383925]
[411/512, 77.2850595864178]
[413/512, 66.5796891269437]
[415/512, 97.2693675459850]
[417/512, 86.0647419603191]
[419/512, 422.980648746403]
[421/512, 201.859957705208]
[423/512, 303.670530392375]
[425/512, 13.2246389157843]
[427/512, 202.736177691250]
[429/512, 241.671317283343]
[431/512, -85.6778595108284]
[433/512, -107.028960673268]
[435/512, -92.5469220830282]
[437/512, 8.81403596491038]
[439/512, 494.470235512590]
[441/512, 71.8179681148416]
[443/512, -59.4313085442099]
[445/512, -103.647441123552]
[447/512, 135.085816246362]
[449/512, 169.107602470223]
[451/512, -54.1525678499107]
[453/512, 83.4646686401959]
[455/512, -459.019542135165]
[457/512, 50.1021022999000]
[459/512, -276.724823902956]
[461/512, 159.458485890921]
[463/512, -23.8460860164500]
[465/512, -44.8889013935754]
[467/512, 105.096503110649]
[469/512, -115.067785233352]
[471/512, -299.773065656622]
[473/512, 112.558376436725]
[475/512, 92.8220619970353]
[477/512, 59.0778424000181]
[479/512, 253.947469259138]
[481/512, 243.591859399891]
[483/512, -193.512826825616]
[485/512, -347.947476008423]
[487/512, -230.658729522197]
[489/512, 105.827770968761]
[491/512, 7.24021141584655]
[493/512, -300.574644435055]
[495/512, 56.1827312877277]
[497/512, 42.6072520591582]
[499/512, -44.6282072135268]
[501/512, 63.5720564094452]
[503/512, -221.681434138064]
[505/512, 65.2386817753213]
[507/512, -118.076825916823]
[509/512, -243.680434577637]
[511/512, -811.551460369981]
