[1/2200, 4507.01743005473]
[903/2200, 329.103281377034]
[907/2200, -340.583253716148]
[909/2200, 227.850303988952]
[911/2200, -135.063474784820]
[917/2200, 174.888908935916]
[919/2200, 1491.47731638423]
[921/2200, 235.163633673027]
[923/2200, 267.965282138288]
[927/2200, -486.040198157037]
[929/2200, -247.440344838123]
[931/2200, 653.805027803838]
[933/2200, 134.886276839227]
[937/2200, -638.840374455718]
[939/2200, -515.041933705338]
[941/2200, -639.602224927446]
[943/2200, 3145.62854417423]
[947/2200, 78.4238644167502]
[949/2200, -1756.18347725089]
[951/2200, -70.2089202910125]
[953/2200, 752.874714735379]
[959/2200, 1952.57437461939]
[961/2200, 181.355494731965]
[963/2200, 252.505003345731]
[967/2200, -72.1302567266881]
[969/2200, 164.510655729860]
[971/2200, -365.173810165571]
[973/2200, -483.707331166808]
[977/2200, 352.750244520351]
[981/2200, -516.300979845983]
[983/2200, 1832.86027714459]
[987/2200, -344.520848281926]
[989/2200, 1233.31911924758]
[991/2200, 1264.89495538814]
[993/2200, 687.083416886852]
[997/2200, -659.931246768060]
[999/2200, 146.711692838043]
[1003/2200, -110.856805933326]
[1007/2200, 521.999514183763]
[1009/2200, 47.0846165150151]
[1011/2200, -499.090206317387]
[1013/2200, 1.09987191924776]
[1017/2200, 424.038353048985]
[1019/2200, -348.772239966677]
[1021/2200, 876.891495078669]
[1027/2200, -98.5843403826031]
[1029/2200, -571.692252842298]
[1031/2200, 580.285037933103]
[1033/2200, -60.7581922929197]
[1037/2200, -792.012355511736]
[1039/2200, 528.743893730924]
[1041/2200, -117.519071178636]
[1043/2200, 62.6057417361714]
[1047/2200, 190.193696656870]
[1049/2200, -1044.99958367565]
[1051/2200, 128.999296726200]
[1053/2200, 1220.83795870742]
[1057/2200, 187.980346445997]
[1059/2200, -187.945834265819]
[1061/2200, 1075.55013584260]
[1063/2200, 579.414723625203]
[1069/2200, -298.496022844942]
[1071/2200, -427.351405519263]
[1073/2200, -158.385158733377]
[1077/2200, 99.2126493965719]
[1079/2200, -103.159128876436]
[1081/2200, 175.162000399170]
[1083/2200, -534.480673757621]
[1087/2200, 263.876792908733]
[1091/2200, 103.625335518481]
[1093/2200, 860.989844252942]
[1097/2200, -955.155265301264]
[1099/2200, -1768.26949013482]
[1101/2200, 1768.26949013482]
[1103/2200, 955.155265301264]
[1107/2200, -860.989844252942]
[1109/2200, -103.625335518481]
[1113/2200, -263.876792908733]
[1117/2200, 534.480673757621]
[1119/2200, -175.162000399170]
[1121/2200, 103.159128876436]
[1123/2200, -99.2126493965719]
[1127/2200, 158.385158733377]
[1129/2200, 427.351405519263]
[1131/2200, 298.496022844942]
[1137/2200, -579.414723625203]
[1139/2200, -1075.55013584260]
[1141/2200, 187.945834265819]
[1143/2200, -187.980346445997]
[1147/2200, -1220.83795870742]
[1149/2200, -128.999296726200]
[1151/2200, 1044.99958367565]
[1153/2200, -190.193696656870]
[1157/2200, -62.6057417361714]
[1159/2200, 117.519071178636]
[1161/2200, -528.743893730924]
[1163/2200, 792.012355511736]
[1167/2200, 60.7581922929197]
[1169/2200, -580.285037933103]
[1171/2200, 571.692252842298]
[1173/2200, 98.5843403826031]
[1179/2200, -876.891495078669]
[1181/2200, 348.772239966677]
[1183/2200, -424.038353048985]
[1187/2200, -1.09987191924776]
[1189/2200, 499.090206317387]
[1191/2200, -47.0846165150151]
[1193/2200, -521.999514183763]
[1197/2200, 110.856805933326]
[1201/2200, -146.711692838043]
[1203/2200, 659.931246768060]
[1207/2200, -687.083416886852]
[1209/2200, -1264.89495538814]
[1211/2200, -1233.31911924758]
[1213/2200, 344.520848281926]
[1217/2200, -1832.86027714459]
[1219/2200, 516.300979845983]
[1223/2200, -352.750244520351]
[1227/2200, 483.707331166808]
[1229/2200, 365.173810165571]
[1231/2200, -164.510655729860]
[1233/2200, 72.1302567266881]
[1237/2200, -252.505003345731]
[1239/2200, -181.355494731965]
[1241/2200, -1952.57437461939]
[1247/2200, -752.874714735379]
[1249/2200, 70.2089202910125]
[1251/2200, 1756.18347725089]
[1253/2200, -78.4238644167502]
[1257/2200, -3145.62854417423]
[1259/2200, 639.602224927446]
[1261/2200, 515.041933705338]
[1263/2200, 638.840374455718]
[1267/2200, -134.886276839227]
[1269/2200, -653.805027803838]
[1271/2200, 247.440344838123]
[1273/2200, 486.040198157037]
[1277/2200, -267.965282138288]
[1279/2200, -235.163633673027]
[1281/2200, -1491.47731638423]
[1283/2200, -174.888908935916]
[1289/2200, 135.063474784820]
[1291/2200, -227.850303988952]
[1293/2200, 340.583253716148]
[1297/2200, -329.103281377034]
[1299/2200, -85.9943481285738]
[1301/2200, 593.388187133811]
[1303/2200, -779.938764221801]
[1307/2200, 183.155355927642]
[1311/2200, 454.064365536630]
[1313/2200, 531.544935489081]
[1317/2200, -1160.02317374583]
[1319/2200, -415.409731475234]
[1321/2200, 486.255993673209]
[1323/2200, 399.830127209928]
[1327/2200, 1652.63431377116]
[1329/2200, -141.482633580430]
[1333/2200, -888.839634004330]
[1337/2200, 78.0023735859176]
[1339/2200, -653.852145715157]
[1341/2200, 422.063370989372]
[1343/2200, -279.706261888236]
[1347/2200, 204.645264200625]
[1349/2200, 499.886915691913]
[1351/2200, -15.5171902887849]
[1357/2200, -1263.36023142483]
[1359/2200, -360.660007640090]
[1361/2200, -383.987299252359]
[1363/2200, -362.529874592493]
[1367/2200, 1283.79838802665]
[1369/2200, 100.692346241899]
[1371/2200, -1586.20214388881]
[1373/2200, 17.1551269845582]
[1377/2200, 41.2245589068825]
[1379/2200, 181.420118551988]
[1381/2200, -253.887675745911]
[1383/2200, 576.627736902445]
[1387/2200, 676.668752707667]
[1389/2200, -426.556247660579]
[1391/2200, 19.7717844835032]
[1393/2200, 70.9474194293622]
[1399/2200, -543.494006525621]
[1401/2200, 965.063741160675]
[1403/2200, 98.6142289268446]
[1407/2200, 456.149436800771]
[1409/2200, 1398.39434611804]
[1411/2200, -35.1650057086844]
[1413/2200, -1218.62220879456]
[1417/2200, 446.710090986606]
[1421/2200, -75.4011841938491]
[1423/2200, 211.282488194544]
[1427/2200, -1993.75381790738]
[1429/2200, -592.135772487754]
[1431/2200, -560.361249750251]
[1433/2200, -24.4162841497888]
[1437/2200, 960.936232992771]
[1439/2200, 1035.27913336183]
[1443/2200, -1379.20518605556]
[1447/2200, 200.378099627018]
[1449/2200, 759.723190537012]
[1451/2200, -516.730053966403]
[1453/2200, -330.038549097436]
[1457/2200, -287.534064060472]
[1459/2200, -57.5339630087953]
[1461/2200, -801.270424124132]
[1467/2200, 3738.12335835330]
[1469/2200, 531.834336363701]
[1471/2200, -819.171242010882]
[1473/2200, -324.351431907553]
[1477/2200, 849.218584122287]
[1479/2200, 1230.72501348765]
[1481/2200, 28.6586786464329]
[1483/2200, -9.16105553018341]
[1487/2200, -326.415739954624]
[1489/2200, -268.866130921654]
[1491/2200, 840.856787999025]
[1493/2200, 587.287374802989]
[1497/2200, 124.048579372882]
[1499/2200, 300.881910693930]
[1501/2200, -573.772038283384]
[1503/2200, 325.783291880784]
[1509/2200, 312.449104910879]
[1511/2200, 203.308681447123]
[1513/2200, 28.1977506477766]
[1517/2200, -56.7594023703433]
[1519/2200, -709.925704328776]
[1521/2200, 1437.95621547728]
[1523/2200, -2713.04555886168]
[1527/2200, -20.7960949686010]
[1531/2200, 1009.04211111187]
[1533/2200, 216.437061712155]
[1537/2200, 1505.93848823062]
[1539/2200, -2.62601590183730]
[1541/2200, 254.351233413123]
[1543/2200, 181.900229418141]
[1547/2200, 684.494060157872]
[1549/2200, 431.410024281089]
[1553/2200, 2527.73733955273]
[1557/2200, 126.419368692439]
[1559/2200, 106.519652043970]
[1561/2200, 667.783084272652]
[1563/2200, -620.984422810566]
[1567/2200, -351.432872876629]
[1569/2200, 1074.55565305894]
[1571/2200, -651.344825426673]
[1577/2200, 1247.85270746065]
[1579/2200, -325.043499881708]
[1581/2200, 39.3801770863179]
[1583/2200, -466.078912720745]
[1587/2200, 619.642407797115]
[1589/2200, 1001.64928868443]
[1591/2200, -634.891459349366]
[1593/2200, -605.546028019592]
[1597/2200, -403.102995787442]
[1599/2200, 331.950677194838]
[1601/2200, 294.305788209113]
[1603/2200, 135.166338584193]
[1607/2200, -34.0598928288570]
[1609/2200, 130.692479955589]
[1611/2200, 5.05441653309655]
[1613/2200, -264.303447093808]
[1619/2200, -144.041208654748]
[1621/2200, -2454.37048040843]
[1623/2200, 152.079113978999]
[1627/2200, -92.1149294631632]
[1629/2200, -1163.58137108116]
[1631/2200, -605.871027399862]
[1633/2200, 1330.68083071376]
[1637/2200, -184.688473546192]
[1641/2200, 318.189628811765]
[1643/2200, -138.536015334537]
[1647/2200, 766.753608925375]
[1649/2200, -917.094440304987]
[1651/2200, 366.094444383266]
[1653/2200, 148.913094440819]
[1657/2200, 495.848246266932]
[1659/2200, -1618.21053219061]
[1663/2200, 1161.27857072231]
[1667/2200, -145.328125095603]
[1669/2200, 2165.29492563783]
[1671/2200, 121.137184906994]
[1673/2200, -663.002443792436]
[1677/2200, -452.413024138319]
[1679/2200, 744.929871933005]
[1681/2200, -356.032167864848]
[1687/2200, 854.113809212303]
[1689/2200, 400.975017894356]
[1691/2200, -521.721317433108]
[1693/2200, -604.960285712779]
[1697/2200, 213.263926020902]
[1699/2200, -1323.02788394585]
[1701/2200, -33.9506042212242]
[1703/2200, -302.715319167362]
[1707/2200, -437.226066558455]
[1709/2200, -188.079068120549]
[1711/2200, -2971.41393190911]
[1713/2200, 324.988656648136]
[1717/2200, -518.770454822980]
[1719/2200, 745.418146576290]
[1721/2200, -249.119212338714]
[1723/2200, -132.822385704495]
[1729/2200, 727.228235924504]
[1731/2200, -133.767014228974]
[1733/2200, -290.214388123512]
[1737/2200, 416.431165338275]
[1739/2200, 1.08930401781048]
[1741/2200, -1129.78675666890]
[1743/2200, 844.221287680828]
[1747/2200, -790.925422324356]
[1751/2200, -1815.36266754391]
[1753/2200, 64.9568346762049]
[1757/2200, 521.250043942348]
[1759/2200, -59.7669303576322]
[1761/2200, 841.900838303831]
[1763/2200, -191.040756003524]
[1767/2200, 306.951385304583]
[1769/2200, -34.8598689730221]
[1773/2200, 738.175709021303]
[1777/2200, 877.902885295195]
[1779/2200, -239.165802080650]
[1781/2200, 2383.22236843979]
[1783/2200, -1024.72065796024]
[1787/2200, -802.940567457332]
[1789/2200, -1357.71700476477]
[1791/2200, 279.514945360667]
[1797/2200, 536.465992077670]
[1799/2200, -281.751623253062]
[1801/2200, 357.349838660729]
[1803/2200, -1112.07957914026]
[1807/2200, -28.2542130800214]
[1809/2200, 177.666894572274]
[1811/2200, -329.702042460451]
[1813/2200, -178.585402442312]
[1817/2200, -826.491951957457]
[1819/2200, 911.976579168888]
[1821/2200, -66.2402873278810]
[1823/2200, 206.693429980102]
[1827/2200, -259.272337238757]
[1829/2200, 27.2878330826862]
[1831/2200, 272.700477887960]
[1833/2200, -1385.58429658895]
[1839/2200, -52.3497354390164]
[1841/2200, -693.574952922139]
[1843/2200, -367.921876989358]
[1847/2200, -183.584424814817]
[1849/2200, -465.969323582904]
[1851/2200, 43.4048993102784]
[1853/2200, 739.164806523272]
[1857/2200, 207.113813351258]
[1861/2200, -249.613633934135]
[1863/2200, -4.89724484435587]
[1867/2200, 471.942042035450]
[1869/2200, -321.349295428791]
[1871/2200, -289.759982592645]
[1873/2200, 507.945136007980]
[1877/2200, 208.366431307668]
[1879/2200, -722.551561918235]
[1883/2200, 438.315288180301]
[1887/2200, 305.622135422923]
[1889/2200, -848.752715162538]
[1891/2200, -220.046608368620]
[1893/2200, -1878.51642991981]
[1897/2200, -938.742342634495]
[1899/2200, 65.9077643564124]
[1901/2200, 49.3607264922404]
[1907/2200, 687.579052305380]
[1909/2200, 910.976054241298]
[1911/2200, -219.142125960010]
[1913/2200, -2321.77323763962]
[1917/2200, 125.528221886879]
[1919/2200, -662.533354758863]
[1921/2200, 298.205227948330]
[1923/2200, -465.020492094917]
[1927/2200, -1036.23447968063]
[1929/2200, 325.548761164453]
[1931/2200, -772.407136502231]
[1933/2200, -224.040477001217]
[1937/2200, -167.321308157150]
[1939/2200, 1662.46931089139]
[1941/2200, -729.912560611227]
[1943/2200, 181.775866730612]
[1949/2200, 1062.81480616751]
[1951/2200, 451.229343473523]
[1953/2200, -547.620716859718]
[1957/2200, -184.014239408635]
[1959/2200, 235.294958560758]
[1961/2200, -391.091437195211]
[1963/2200, 295.475124575359]
[1967/2200, -109.840020081568]
[1971/2200, -622.108719595719]
[1973/2200, -324.807129734584]
[1977/2200, 232.190127452852]
[1979/2200, 669.437549840954]
[1981/2200, 926.449528886863]
[1983/2200, 44.3309069586559]
[1987/2200, -307.997786220522]
[1989/2200, -120.810400564710]
[1993/2200, 442.549143424721]
[1997/2200, 41.5751222330135]
[1999/2200, 67.0722720767593]
[2001/2200, -761.216437626018]
[2003/2200, 1594.44697031835]
[2007/2200, -1698.77725199786]
[2009/2200, -451.828846613939]
[2011/2200, 605.718850841547]
[2017/2200, 719.902166660927]
[2019/2200, 275.354580623506]
[2021/2200, 517.403772966813]
[2023/2200, 1394.28941552151]
[2027/2200, 340.871155354469]
[2029/2200, 73.6358094431412]
[2031/2200, 501.591916491384]
[2033/2200, -556.056121458534]
[2037/2200, -2213.20568299650]
[2039/2200, -1927.82279615314]
[2041/2200, 339.557546227285]
[2043/2200, 1082.37535972930]
[2047/2200, -374.486695863709]
[2049/2200, -405.044787472427]
[2051/2200, 736.314025922961]
[2053/2200, -340.198413498316]
[2059/2200, 491.277800358377]
[2061/2200, -465.069913801048]
[2063/2200, -532.647672007025]
[2067/2200, -410.480793623838]
[2069/2200, -413.249765466507]
[2071/2200, 350.336791338148]
[2073/2200, 73.1561971794350]
[2077/2200, -281.518105672759]
[2081/2200, -275.587218976871]
[2083/2200, 407.956226519698]
[2087/2200, 97.5398171335271]
[2089/2200, 129.273473124487]
[2091/2200, 161.322703572917]
[2093/2200, -64.0233025572750]
[2097/2200, 125.213395242363]
[2099/2200, -325.183659514435]
[2103/2200, 407.638344391337]
[2107/2200, -418.300729589814]
[2109/2200, -386.198022472730]
[2111/2200, 181.710276006411]
[2113/2200, 926.482645236459]
[2117/2200, 1726.05489194937]
[2119/2200, 85.8009424086803]
[2121/2200, -55.4973166815657]
[2127/2200, 156.952864578107]
[2129/2200, -2133.59855544949]
[2131/2200, -216.106304294503]
[2133/2200, 802.119739986103]
[2137/2200, -170.907856017034]
[2139/2200, -42.3298880960168]
[2141/2200, 670.849279321170]
[2143/2200, -908.755910212799]
[2147/2200, 1405.91680550648]
[2149/2200, -14.4047989360610]
[2151/2200, -574.676176441483]
[2153/2200, 57.3722355502622]
[2157/2200, -568.845621375050]
[2159/2200, -1056.26190673035]
[2161/2200, 24.1821259835076]
[2163/2200, -337.378590032245]
[2169/2200, -1612.54592387774]
[2171/2200, 67.8375645816016]
[2173/2200, -1072.98487236267]
[2177/2200, -753.177226873531]
[2179/2200, 245.594773717370]
[2181/2200, -467.105137294390]
[2183/2200, 17.3763730953693]
[2187/2200, -280.293363362521]
[2191/2200, -654.731620085486]
[2193/2200, -394.140500363217]
[2197/2200, -1104.76313811208]
[2199/2200, -4507.01743005473]
